season,match_id,fullName,overs,conceded,wickets,foursConceded,sixesConceded,opponentteam
2022,1304086,Washington Sundar,24,34,0,2,1,GT
2022,1304086,Umran Malik,24,25,5,4,0,GT
2022,1304087,Mustafizur Rahman,24,18,3,2,0,KKR
2022,1304087,Chetan Sakariya,18,17,1,2,0,KKR
2022,1304087,Shardul Thakur,18,32,0,2,1,KKR
2022,1304087,Axar Patel,24,28,1,3,0,KKR
2022,1304087,Kuldeep Yadav,18,14,4,1,0,KKR
2022,1304087,Lalit Yadav,18,32,0,0,3,KKR
2022,1304087,Umesh Yadav,24,24,3,3,0,DC
2022,1304087,Harshit Rana,18,24,1,2,1,DC
2022,1304087,Tim Southee,24,31,0,2,1,DC
2022,1304087,Sunil Narine,24,19,1,2,0,DC
2022,1304087,Nitish Rana,6,14,0,3,0,DC
2022,1304087,Andre Russell,6,14,0,1,1,DC
2022,1304087,Venkatesh Iyer,6,14,0,1,1,DC
2022,1304087,Shreyas Iyer,6,7,0,0,1,DC
2022,1304088,Arshdeep Singh,24,23,0,2,0,LSG
2022,1304088,Sandeep Sharma,24,18,1,2,0,LSG
2022,1304088,Kagiso Rabada,24,38,4,1,4,LSG
2022,1304088,Rishi Dhawan,12,13,0,0,1,LSG
2022,1304088,Liam Livingstone,12,23,0,1,1,LSG
2022,1304088,Rahul Chahar,24,30,2,2,2,LSG
2022,1304088,Mohsin Khan,24,24,3,2,1,PBKS
2022,1304088,Dushmantha Chameera,24,17,2,1,1,PBKS
2022,1304088,Jason Holder,6,8,0,1,0,PBKS
2022,1304088,Avesh Khan,18,26,0,4,1,PBKS
2022,1304088,Ravi Bishnoi,24,41,1,4,2,PBKS
2022,1304088,Krunal Pandya,24,11,2,0,0,PBKS
2022,1304089,Mohammed Shami,24,39,1,3,2,RCB
2022,1304089,Pradeep Sangwan,24,19,2,2,0,RCB
2022,1304089,Alzarri Joseph,24,42,1,5,2,RCB
2022,1304089,Rashid Khan,24,29,1,1,1,RCB
2022,1304089,Lockie Ferguson,24,36,1,5,1,RCB
2022,1304089,Glenn Maxwell,6,10,0,2,0,GT
2022,1304089,Mohammed Siraj,24,35,0,6,0,GT
2022,1304089,Josh Hazlewood,19,36,0,4,1,GT
2022,1304089,Shahbaz Ahmed,18,26,2,2,1,GT
2022,1304089,Harshal Patel,24,35,0,2,1,GT
2022,1304089,Wanindu Hasaranga de Silva,24,28,2,2,1,GT
2022,1304090,Daniel Sams,24,32,1,4,0,RR
2022,1304090,Jasprit Bumrah,24,27,0,3,0,RR
2022,1304090,Hrithik Shokeen,18,47,2,2,6,RR
2022,1304090,Riley Meredith,24,24,2,1,1,RR
2022,1304090,Kumar Kartikeya,24,19,1,1,0,RR
2022,1304090,Kieron Pollard,6,8,0,1,0,RR
2022,1304090,Trent Boult,18,26,1,2,1,MI
2022,1304090,Prasidh Krishna,24,29,1,4,0,MI
2022,1304090,Ravichandran Ashwin,24,21,1,0,1,MI
2022,1304090,Daryl Mitchell,6,20,0,3,1,MI
2022,1304090,Yuzvendra Chahal,24,33,1,0,3,MI
2022,1304090,Kuldeep Sen,19,29,1,3,1,MI
2022,1304091,Mustafizur Rahman,24,37,0,3,1,LSG
2022,1304091,Chetan Sakariya,24,44,0,2,3,LSG
2022,1304091,Axar Patel,24,25,0,1,1,LSG
2022,1304091,Lalit Yadav,6,16,0,2,1,LSG
2022,1304091,Shardul Thakur,24,40,3,3,1,LSG
2022,1304091,Kuldeep Yadav,18,29,0,3,1,LSG
2022,1304091,Mohsin Khan,24,16,4,1,0,DC
2022,1304091,Dushmantha Chameera,24,44,1,5,2,DC
2022,1304091,Krunal Pandya,6,19,0,3,1,DC
2022,1304091,Jason Holder,24,45,0,4,2,DC
2022,1304091,Ravi Bishnoi,24,28,1,2,1,DC
2022,1304091,Krishnappa Gowtham,12,23,1,1,2,DC
2022,1304091,Marcus Stoinis,6,14,0,0,2,DC
2022,1304092,Bhuvneshwar Kumar,24,22,0,1,0,CSK
2022,1304092,Marco Jansen,24,38,0,1,4,CSK
2022,1304092,T Natarajan,24,42,2,4,1,CSK
2022,1304092,Aiden Markram,18,36,0,2,3,CSK
2022,1304092,Umran Malik,24,48,0,6,2,CSK
2022,1304092,Shashank Singh,6,10,0,1,0,CSK
2022,1304092,Mukesh Choudhary,24,46,4,4,3,SRH
2022,1304092,Simarjeet Singh,12,24,0,3,1,SRH
2022,1304092,Mitchell Santner,18,36,1,2,3,SRH
2022,1304092,Maheesh Theekshana,24,26,0,0,1,SRH
2022,1304092,Ravindra Jadeja,18,15,0,0,1,SRH
2022,1304092,Dwaine Pretorius,24,40,1,2,2,SRH
2022,1304093,Umesh Yadav,24,24,1,5,0,RR
2022,1304093,Anukul Roy,24,28,1,0,2,RR
2022,1304093,Sunil Narine,24,19,0,2,0,RR
2022,1304093,Shivam Mavi,24,33,1,3,0,RR
2022,1304093,Tim Southee,24,46,2,3,3,RR
2022,1304093,Trent Boult,24,25,1,2,0,KKR
2022,1304093,Prasidh Krishna,24,37,1,5,0,KKR
2022,1304093,Kuldeep Sen,18,28,1,2,2,KKR
2022,1304093,Ravichandran Ashwin,24,33,0,3,1,KKR
2022,1304093,Yuzvendra Chahal,24,31,0,2,1,KKR
2022,1304094,Sandeep Sharma,24,17,0,2,0,GT
2022,1304094,Kagiso Rabada,24,33,4,4,1,GT
2022,1304094,Arshdeep Singh,24,36,1,2,1,GT
2022,1304094,Rishi Dhawan,24,26,1,1,0,GT
2022,1304094,Liam Livingstone,13,15,1,1,0,GT
2022,1304094,Rahul Chahar,7,11,0,1,0,GT
2022,1304094,Mohammed Shami,24,43,1,5,3,PBKS
2022,1304094,Pradeep Sangwan,12,23,0,5,0,PBKS
2022,1304094,Alzarri Joseph,18,25,0,1,1,PBKS
2022,1304094,Lockie Ferguson,18,29,1,2,1,PBKS
2022,1304094,Rashid Khan,24,21,0,2,0,PBKS
2022,1304095,Mukesh Choudhary,18,30,0,4,1,RCB
2022,1304095,Simarjeet Singh,12,21,0,2,1,RCB
2022,1304095,Maheesh Theekshana,24,27,3,2,1,RCB
2022,1304095,Ravindra Jadeja,24,20,0,1,0,RCB
2022,1304095,Moeen Ali,24,28,2,1,1,RCB
2022,1304095,Dwaine Pretorius,18,42,1,2,3,RCB
2022,1304095,Shahbaz Ahmed,18,27,1,3,1,CSK
2022,1304095,Josh Hazlewood,24,19,1,1,0,CSK
2022,1304095,Mohammed Siraj,12,22,0,4,0,CSK
2022,1304095,Wanindu Hasaranga de Silva,18,31,1,0,4,CSK
2022,1304095,Glenn Maxwell,24,22,2,2,0,CSK
2022,1304095,Harshal Patel,24,35,3,2,3,CSK
2022,1304096,Bhuvneshwar Kumar,24,25,1,3,1,DC
2022,1304096,Sean Abbott,24,47,1,5,2,DC
2022,1304096,Umran Malik,24,52,0,6,2,DC
2022,1304096,Kartik Tyagi,24,37,0,3,2,DC
2022,1304096,Shreyas Gopal,18,34,1,1,4,DC
2022,1304096,Aiden Markram,6,11,0,0,1,DC
2022,1304096,Shardul Thakur,24,44,2,4,2,SRH
2022,1304096,Khaleel Ahmed,24,30,3,3,2,SRH
2022,1304096,Anrich Nortje,24,35,1,1,3,SRH
2022,1304096,Mitchell Marsh,24,36,1,6,0,SRH
2022,1304096,Kuldeep Yadav,24,40,1,2,4,SRH
2022,1304097,Mohammed Shami,24,42,0,2,3,MI
2022,1304097,Alzarri Joseph,24,41,1,5,2,MI
2022,1304097,Rashid Khan,24,24,2,2,0,MI
2022,1304097,Lockie Ferguson,24,34,1,3,2,MI
2022,1304097,Pradeep Sangwan,18,23,1,2,0,MI
2022,1304097,Rahul Tewatia,6,11,0,0,1,MI
2022,1304097,Daniel Sams,18,18,0,3,0,GT
2022,1304097,Jasprit Bumrah,24,48,0,5,3,GT
2022,1304097,Murugan Ashwin,24,29,2,2,1,GT
2022,1304097,Riley Meredith,24,32,0,5,0,GT
2022,1304097,Kumar Kartikeya,18,29,0,3,1,GT
2022,1304097,Kieron Pollard,12,13,1,0,1,GT
2022,1304098,Trent Boult,24,36,0,5,1,PBKS
2022,1304098,Prasidh Krishna,24,48,1,7,1,PBKS
2022,1304098,Kuldeep Sen,24,42,0,5,2,PBKS
2022,1304098,Ravichandran Ashwin,24,32,1,3,1,PBKS
2022,1304098,Yuzvendra Chahal,24,28,3,0,2,PBKS
2022,1304098,Sandeep Sharma,24,41,0,7,1,RR
2022,1304098,Kagiso Rabada,24,50,1,7,2,RR
2022,1304098,Arshdeep Singh,24,29,2,4,0,RR
2022,1304098,Rishi Dhawan,18,25,1,4,0,RR
2022,1304098,Rahul Chahar,20,39,0,2,2,RR
2022,1304098,Liam Livingstone,6,6,0,0,0,RR
2022,1304099,Tim Southee,24,28,1,3,1,LSG
2022,1304099,Shivam Mavi,24,50,1,3,5,LSG
2022,1304099,Sunil Narine,24,20,1,0,1,LSG
2022,1304099,Anukul Roy,18,27,0,2,1,LSG
2022,1304099,Harshit Rana,12,27,0,3,2,LSG
2022,1304099,Andre Russell,18,22,2,0,0,LSG
2022,1304099,Mohsin Khan,18,6,1,1,0,KKR
2022,1304099,Dushmantha Chameera,18,14,1,2,0,KKR
2022,1304099,Avesh Khan,18,19,3,1,1,KKR
2022,1304099,Jason Holder,13,31,3,1,3,KKR
2022,1304099,Ravi Bishnoi,18,30,1,3,2,KKR
2022,1304100,Jagadeesha Suchith,24,30,2,1,2,RCB
2022,1304100,Bhuvneshwar Kumar,24,34,0,2,2,RCB
2022,1304100,Fazalhaq Farooqi,24,47,0,4,3,RCB
2022,1304100,Kartik Tyagi,24,42,1,4,2,RCB
2022,1304100,Umran Malik,12,25,0,4,1,RCB
2022,1304100,Abhishek Sharma,12,13,0,1,0,RCB
2022,1304100,Glenn Maxwell,12,13,1,1,1,SRH
2022,1304100,Josh Hazlewood,24,17,2,2,0,SRH
2022,1304100,Shahbaz Ahmed,12,20,0,3,0,SRH
2022,1304100,Mohammed Siraj,18,27,0,1,2,SRH
2022,1304100,Mahipal Lomror,6,7,0,1,0,SRH
2022,1304100,Harshal Patel,19,20,1,1,1,SRH
2022,1304100,Wanindu Hasaranga de Silva,24,18,5,1,1,SRH
2022,1304101,Shardul Thakur,18,38,0,4,2,CSK
2022,1304101,Khaleel Ahmed,24,28,2,2,1,CSK
2022,1304101,Anrich Nortje,24,42,3,5,1,CSK
2022,1304101,Axar Patel,18,23,0,0,2,CSK
2022,1304101,Kuldeep Yadav,18,43,0,4,3,CSK
2022,1304101,Mitchell Marsh,18,34,1,2,1,CSK
2022,1304101,Mukesh Choudhary,18,22,2,1,2,DC
2022,1304101,Simarjeet Singh,24,27,2,3,1,DC
2022,1304101,Maheesh Theekshana,24,29,1,4,1,DC
2022,1304101,Dwayne Bravo,14,24,2,4,0,DC
2022,1304101,Moeen Ali,24,13,3,0,1,DC
2022,1304102,Daniel Sams,24,26,1,0,2,KKR
2022,1304102,Murugan Ashwin,24,35,1,3,2,KKR
2022,1304102,Jasprit Bumrah,24,10,5,1,0,KKR
2022,1304102,Riley Meredith,18,35,0,4,1,KKR
2022,1304102,Kumar Kartikeya,18,32,2,2,3,KKR
2022,1304102,Kieron Pollard,12,26,0,2,2,KKR
2022,1304102,Tim Southee,18,10,1,1,0,MI
2022,1304102,Pat Cummins,24,22,3,2,0,MI
2022,1304102,Andre Russell,13,22,2,4,0,MI
2022,1304102,Sunil Narine,24,21,0,0,1,MI
2022,1304102,Varun Chakravarthy,18,22,1,1,1,MI
2022,1304102,Venkatesh Iyer,6,8,0,1,0,MI
2022,1304103,Mohsin Khan,24,18,1,1,0,GT
2022,1304103,Dushmantha Chameera,24,34,0,6,0,GT
2022,1304103,Avesh Khan,24,26,2,3,0,GT
2022,1304103,Krunal Pandya,24,24,0,1,0,GT
2022,1304103,Jason Holder,24,41,1,4,1,GT
2022,1304103,Mohammed Shami,18,5,1,0,0,LSG
2022,1304103,Hardik Pandya,6,8,0,1,0,LSG
2022,1304103,Yash Dayal,12,24,2,4,1,LSG
2022,1304103,Alzarri Joseph,12,14,0,2,0,LSG
2022,1304103,Rashid Khan,21,24,4,0,2,LSG
2022,1304103,Ravisrinivasan Sai Kishore,12,7,2,0,0,LSG
2022,1304104,Chetan Sakariya,24,23,2,1,0,RR
2022,1304104,Anrich Nortje,24,39,2,4,2,RR
2022,1304104,Shardul Thakur,24,27,0,4,0,RR
2022,1304104,Axar Patel,12,25,0,1,3,RR
2022,1304104,Mitchell Marsh,18,25,2,4,0,RR
2022,1304104,Kuldeep Yadav,18,20,0,0,1,RR
2022,1304104,Trent Boult,24,32,1,4,1,DC
2022,1304104,Prasidh Krishna,18,20,0,2,1,DC
2022,1304104,Ravichandran Ashwin,24,32,0,1,2,DC
2022,1304104,Kuldeep Sen,18,32,0,2,2,DC
2022,1304104,Yuzvendra Chahal,24,43,1,1,4,DC
2022,1304105,Daniel Sams,24,16,3,1,0,CSK
2022,1304105,Jasprit Bumrah,18,12,1,2,0,CSK
2022,1304105,Riley Meredith,18,27,2,3,1,CSK
2022,1304105,Hrithik Shokeen,12,12,0,0,1,CSK
2022,1304105,Kumar Kartikeya,18,22,2,2,1,CSK
2022,1304105,Ramandeep Singh,6,5,1,1,0,CSK
2022,1304105,Mukesh Choudhary,24,23,3,4,0,MI
2022,1304105,Simarjeet Singh,24,22,1,3,0,MI
2022,1304105,Dwayne Bravo,12,16,0,1,0,MI
2022,1304105,Maheesh Theekshana,18,24,0,3,0,MI
2022,1304105,Moeen Ali,9,17,1,0,2,MI
2022,1304106,Glenn Maxwell,12,17,1,0,2,PBKS
2022,1304106,Josh Hazlewood,24,64,0,7,4,PBKS
2022,1304106,Mohammed Siraj,12,36,0,2,4,PBKS
2022,1304106,Wanindu Hasaranga de Silva,24,15,2,1,0,PBKS
2022,1304106,Shahbaz Ahmed,24,40,1,3,2,PBKS
2022,1304106,Harshal Patel,24,34,4,3,2,PBKS
2022,1304106,Harpreet Brar,24,33,1,3,2,RCB
2022,1304106,Arshdeep Singh,24,27,1,3,0,RCB
2022,1304106,Kagiso Rabada,24,21,3,2,0,RCB
2022,1304106,Rishi Dhawan,24,36,2,2,1,RCB
2022,1304106,Rahul Chahar,24,37,2,3,2,RCB
2022,1304107,Bhuvneshwar Kumar,24,27,1,3,0,KKR
2022,1304107,Marco Jansen,24,30,1,0,3,KKR
2022,1304107,T Natarajan,24,43,1,1,4,KKR
2022,1304107,Washington Sundar,24,40,0,1,4,KKR
2022,1304107,Umran Malik,24,33,3,5,0,KKR
2022,1304107,Umesh Yadav,24,19,1,1,1,SRH
2022,1304107,Tim Southee,24,23,2,2,0,SRH
2022,1304107,Sunil Narine,24,34,1,1,2,SRH
2022,1304107,Andre Russell,24,22,3,3,0,SRH
2022,1304107,Varun Chakravarthy,24,25,1,1,2,SRH
2022,1304108,Mohammed Shami,24,19,2,0,0,CSK
2022,1304108,Hardik Pandya,12,8,0,0,0,CSK
2022,1304108,Yash Dayal,18,27,0,2,1,CSK
2022,1304108,Rashid Khan,24,31,1,0,2,CSK
2022,1304108,Alzarri Joseph,18,15,1,2,0,CSK
2022,1304108,Ravisrinivasan Sai Kishore,24,31,1,3,1,CSK
2022,1304108,Mukesh Choudhary,18,28,0,5,0,GT
2022,1304108,Simarjeet Singh,18,26,0,3,1,GT
2022,1304108,Mitchell Santner,24,24,0,3,0,GT
2022,1304108,Prashant Solanki,24,18,0,0,0,GT
2022,1304108,Matheesha Pathirana,18,24,2,3,0,GT
2022,1304108,Moeen Ali,12,11,1,1,0,GT
2022,1304109,Mohsin Khan,24,43,0,6,1,RR
2022,1304109,Dushmantha Chameera,18,35,0,5,1,RR
2022,1304109,Avesh Khan,18,20,1,3,0,RR
2022,1304109,Jason Holder,12,12,1,1,0,RR
2022,1304109,Ravi Bishnoi,24,31,2,4,0,RR
2022,1304109,Marcus Stoinis,6,15,0,2,1,RR
2022,1304109,Ayush Badoni,6,5,1,0,0,RR
2022,1304109,Krunal Pandya,12,16,0,1,1,RR
2022,1304109,Trent Boult,24,18,2,2,0,LSG
2022,1304109,Prasidh Krishna,24,32,2,2,2,LSG
2022,1304109,Yuzvendra Chahal,24,42,1,2,3,LSG
2022,1304109,Ravichandran Ashwin,24,24,1,1,0,LSG
2022,1304109,Obed McCoy,24,35,2,2,1,LSG
2022,1304110,Liam Livingstone,24,27,3,1,1,DC
2022,1304110,Kagiso Rabada,18,24,1,1,2,DC
2022,1304110,Harpreet Brar,18,29,0,4,1,DC
2022,1304110,Rishi Dhawan,12,17,0,2,0,DC
2022,1304110,Arshdeep Singh,24,37,3,3,1,DC
2022,1304110,Rahul Chahar,24,19,0,1,1,DC
2022,1304110,Khaleel Ahmed,24,43,0,3,3,PBKS
2022,1304110,Anrich Nortje,24,29,1,4,0,PBKS
2022,1304110,Lalit Yadav,6,6,0,1,0,PBKS
2022,1304110,Shardul Thakur,24,36,4,3,2,PBKS
2022,1304110,Axar Patel,24,14,2,1,0,PBKS
2022,1304110,Kuldeep Yadav,18,14,2,1,0,PBKS
2022,1304111,Daniel Sams,24,39,1,4,2,SRH
2022,1304111,Riley Meredith,24,44,1,1,3,SRH
2022,1304111,Sanjay Yadav,12,23,0,3,1,SRH
2022,1304111,Jasprit Bumrah,24,32,1,4,1,SRH
2022,1304111,Mayank Markande,18,31,0,3,1,SRH
2022,1304111,Ramandeep Singh,18,20,3,2,0,SRH
2022,1304111,Fazalhaq Farooqi,24,31,0,2,1,MI
2022,1304111,Bhuvneshwar Kumar,24,26,1,1,2,MI
2022,1304111,Washington Sundar,24,36,1,3,1,MI
2022,1304111,T Natarajan,24,60,0,4,5,MI
2022,1304111,Umran Malik,18,23,3,2,1,MI
2022,1304111,Abhishek Sharma,6,10,0,0,1,MI
2022,1304112,Umesh Yadav,24,34,0,2,2,LSG
2022,1304112,Tim Southee,24,57,0,2,6,LSG
2022,1304112,Sunil Narine,24,27,0,0,2,LSG
2022,1304112,Varun Chakravarthy,24,38,0,3,2,LSG
2022,1304112,Andre Russell,18,45,0,5,2,LSG
2022,1304112,Nitish Rana,6,9,0,1,0,LSG
2022,1304112,Mohsin Khan,24,20,3,2,1,KKR
2022,1304112,Jason Holder,24,45,0,3,4,KKR
2022,1304112,Avesh Khan,24,60,0,7,3,KKR
2022,1304112,Krishnappa Gowtham,12,23,1,3,1,KKR
2022,1304112,Ravi Bishnoi,24,34,1,2,2,KKR
2022,1304112,Marcus Stoinis,12,23,3,1,2,KKR
2022,1304113,Siddarth Kaul,24,43,0,5,2,GT
2022,1304113,Shahbaz Ahmed,12,15,0,1,1,GT
2022,1304113,Josh Hazlewood,24,39,2,3,3,GT
2022,1304113,Glenn Maxwell,24,28,1,0,3,GT
2022,1304113,Mahipal Lomror,6,11,0,0,1,GT
2022,1304113,Wanindu Hasaranga de Silva,24,25,1,2,0,GT
2022,1304113,Harshal Patel,6,6,0,0,0,GT
2022,1304113,Mohammed Shami,12,23,0,4,0,RCB
2022,1304113,Hardik Pandya,18,35,0,4,2,RCB
2022,1304113,Rashid Khan,24,32,2,1,2,RCB
2022,1304113,Yash Dayal,24,35,0,5,0,RCB
2022,1304113,Ravisrinivasan Sai Kishore,24,20,0,0,0,RCB
2022,1304113,Lockie Ferguson,8,21,0,4,0,RCB
2022,1304114,Trent Boult,24,44,1,6,2,CSK
2022,1304114,Prasidh Krishna,24,32,0,3,2,CSK
2022,1304114,Ravichandran Ashwin,24,28,1,2,1,CSK
2022,1304114,Yuzvendra Chahal,24,26,2,3,0,CSK
2022,1304114,Obed McCoy,24,20,2,1,0,CSK
2022,1304114,Mukesh Choudhary,24,41,0,6,1,RR
2022,1304114,Simarjeet Singh,18,18,1,3,0,RR
2022,1304114,Mitchell Santner,18,15,1,1,0,RR
2022,1304114,Matheesha Pathirana,20,28,0,3,0,RR
2022,1304114,Moeen Ali,24,21,1,0,1,RR
2022,1304114,Prashant Solanki,12,20,2,1,2,RR
2022,1304115,Daniel Sams,24,30,1,1,2,DC
2022,1304115,Hrithik Shokeen,24,34,0,3,2,DC
2022,1304115,Jasprit Bumrah,24,25,3,0,2,DC
2022,1304115,Mayank Markande,24,26,1,1,1,DC
2022,1304115,Riley Meredith,12,9,0,1,0,DC
2022,1304115,Ramandeep Singh,12,29,2,2,2,DC
2022,1304115,Khaleel Ahmed,18,24,0,3,1,MI
2022,1304115,Anrich Nortje,24,37,2,4,2,MI
2022,1304115,Shardul Thakur,18,32,2,0,4,MI
2022,1304115,Mitchell Marsh,12,7,0,1,0,MI
2022,1304115,Kuldeep Yadav,24,33,1,1,3,MI
2022,1304115,Axar Patel,18,26,0,0,2,MI
2022,1304116,Liam Livingstone,24,25,0,1,1,SRH
2022,1304116,Arshdeep Singh,24,25,0,3,0,SRH
2022,1304116,Kagiso Rabada,24,38,1,4,1,SRH
2022,1304116,Nathan Ellis,24,40,3,3,3,SRH
2022,1304116,Harpreet Brar,24,26,3,2,1,SRH
2022,1304116,Bhuvneshwar Kumar,12,22,0,3,1,PBKS
2022,1304116,Washington Sundar,12,19,1,2,1,PBKS
2022,1304116,Fazalhaq Farooqi,24,32,2,4,0,PBKS
2022,1304116,Jagadeesha Suchith,24,38,1,2,3,PBKS
2022,1304116,Umran Malik,12,24,1,2,2,PBKS
2022,1304116,Romario Shepherd,6,23,0,2,2,PBKS
2022,1312197,Mohammed Shami,24,43,1,6,1,RR
2022,1312197,Yash Dayal,24,46,1,5,2,RR
2022,1312197,Alzarri Joseph,12,27,0,3,2,RR
2022,1312197,Rashid Khan,24,15,0,0,0,RR
2022,1312197,Ravisrinivasan Sai Kishore,24,43,1,4,2,RR
2022,1312197,Hardik Pandya,12,14,1,1,0,RR
2022,1312197,Trent Boult,24,38,1,6,0,GT
2022,1312197,Prasidh Krishna,19,40,0,3,3,GT
2022,1312197,Ravichandran Ashwin,24,40,0,4,1,GT
2022,1312197,Yuzvendra Chahal,24,32,0,1,2,GT
2022,1312197,Obed McCoy,24,40,1,5,0,GT
2022,1312198,Mohsin Khan,24,25,1,1,1,RCB
2022,1312198,Dushmantha Chameera,24,54,0,8,2,RCB
2022,1312198,Krunal Pandya,24,39,1,4,1,RCB
2022,1312198,Avesh Khan,24,44,1,6,1,RCB
2022,1312198,Ravi Bishnoi,24,45,1,2,4,RCB
2022,1312198,Mohammed Siraj,24,41,1,1,4,LSG
2022,1312198,Josh Hazlewood,24,43,3,3,3,LSG
2022,1312198,Shahbaz Ahmed,24,35,0,1,2,LSG
2022,1312198,Wanindu Hasaranga de Silva,24,42,1,1,4,LSG
2022,1312198,Harshal Patel,24,25,1,0,1,LSG
2022,1312199,Trent Boult,24,28,1,3,1,RCB
2022,1312199,Prasidh Krishna,24,22,3,3,1,RCB
2022,1312199,Obed McCoy,24,23,3,2,0,RCB
2022,1312199,Ravichandran Ashwin,24,31,1,0,2,RCB
2022,1312199,Yuzvendra Chahal,24,45,0,1,3,RCB
2022,1312199,Mohammed Siraj,12,31,0,3,3,RR
2022,1312199,Josh Hazlewood,24,23,2,3,0,RR
2022,1312199,Glenn Maxwell,18,17,0,0,0,RR
2022,1312199,Shahbaz Ahmed,12,35,0,3,3,RR
2022,1312199,Harshal Patel,18,29,0,2,2,RR
2022,1312199,Wanindu Hasaranga de Silva,24,26,1,1,2,RR
2022,1312200,Mohammed Shami,24,33,1,4,1,RR
2022,1312200,Yash Dayal,18,18,1,1,1,RR
2022,1312200,Lockie Ferguson,18,22,0,3,0,RR
2022,1312200,Rashid Khan,24,18,1,1,0,RR
2022,1312200,Hardik Pandya,24,17,3,2,0,RR
2022,1312200,Ravisrinivasan Sai Kishore,12,20,2,0,2,RR
2022,1312200,Trent Boult,24,14,1,1,0,GT
2022,1312200,Prasidh Krishna,24,40,1,5,1,GT
2022,1312200,Yuzvendra Chahal,24,20,1,1,0,GT
2022,1312200,Obed McCoy,18,26,0,2,1,GT
2022,1312200,Ravichandran Ashwin,18,32,0,1,2,GT
2021,1254117,Shakib Al Hasan,18,33,0,2,3,CSK
2021,1254117,Shivam Mavi,24,32,1,1,2,CSK
2021,1254117,Lockie Ferguson,24,56,0,7,2,CSK
2021,1254117,Varun Chakravarthy,24,38,0,2,2,CSK
2021,1254117,Sunil Narine,24,26,2,0,1,CSK
2021,1254117,Venkatesh Iyer,6,5,0,0,0,CSK
2021,1254117,Deepak Chahar,24,32,1,4,1,KKR
2021,1254117,Josh Hazlewood,24,29,2,2,1,KKR
2021,1254117,Shardul Thakur,24,38,3,3,1,KKR
2021,1254117,Dwayne Bravo,24,29,1,1,2,KKR
2021,1254117,Ravindra Jadeja,24,37,2,3,2,KKR
2021,1254116,Shakib Al Hasan,24,28,0,2,1,DC
2021,1254116,Lockie Ferguson,24,26,1,1,2,DC
2021,1254116,Sunil Narine,24,27,0,0,2,DC
2021,1254116,Varun Chakravarthy,24,26,2,2,0,DC
2021,1254116,Shivam Mavi,24,27,1,1,1,DC
2021,1254116,Anrich Nortje,24,31,2,2,1,KKR
2021,1254116,Ravichandran Ashwin,21,27,2,1,1,KKR
2021,1254116,Avesh Khan,24,22,1,1,0,KKR
2021,1254116,Axar Patel,24,32,0,0,3,KKR
2021,1254116,Kagiso Rabada,24,23,2,1,1,KKR
2021,1254115,Shakib Al Hasan,24,24,0,2,0,RCB
2021,1254115,Shivam Mavi,24,36,0,4,0,RCB
2021,1254115,Varun Chakravarthy,24,20,0,0,0,RCB
2021,1254115,Lockie Ferguson,24,30,2,4,0,RCB
2021,1254115,Sunil Narine,24,21,4,2,0,RCB
2021,1254115,Mohammed Siraj,24,19,2,1,0,KKR
2021,1254115,George Garton,18,29,0,3,1,KKR
2021,1254115,Harshal Patel,24,19,2,1,0,KKR
2021,1254115,Yuzvendra Chahal,24,16,2,0,0,KKR
2021,1254115,Glenn Maxwell,18,25,0,2,1,KKR
2021,1254115,Dan Christian,8,29,0,1,3,KKR
2021,1254114,Deepak Chahar,18,26,0,4,0,DC
2021,1254114,Josh Hazlewood,24,29,2,4,1,DC
2021,1254114,Shardul Thakur,18,36,0,1,3,DC
2021,1254114,Ravindra Jadeja,18,23,1,3,0,DC
2021,1254114,Moeen Ali,24,27,1,0,1,DC
2021,1254114,Dwayne Bravo,18,31,1,3,1,DC
2021,1254114,Anrich Nortje,24,31,1,4,0,CSK
2021,1254114,Avesh Khan,24,47,1,5,3,CSK
2021,1254114,Kagiso Rabada,18,23,0,1,1,CSK
2021,1254114,Axar Patel,18,23,0,2,1,CSK
2021,1254114,Tom Curran,20,29,3,3,0,CSK
2021,1254114,Ravichandran Ashwin,12,19,0,2,0,CSK
2021,1254101,Glenn Maxwell,18,29,0,2,1,DC
2021,1254101,Mohammed Siraj,24,25,2,4,0,DC
2021,1254101,George Garton,18,20,0,2,0,DC
2021,1254101,Yuzvendra Chahal,24,34,1,1,2,DC
2021,1254101,Harshal Patel,24,34,1,1,2,DC
2021,1254101,Dan Christian,12,19,1,2,1,DC
2021,1254101,Anrich Nortje,24,24,2,2,0,RCB
2021,1254101,Avesh Khan,24,31,0,2,1,RCB
2021,1254101,Axar Patel,24,39,1,4,2,RCB
2021,1254101,Kagiso Rabada,24,37,0,3,1,RCB
2021,1254101,Ravichandran Ashwin,6,11,0,0,1,RCB
2021,1254101,Ripal Patel,18,22,0,2,0,RCB
2021,1254088,Mohammad Nabi,18,33,0,4,1,MI
2021,1254088,Siddarth Kaul,24,56,0,10,1,MI
2021,1254088,Jason Holder,24,52,4,6,2,MI
2021,1254088,Umran Malik,24,48,1,8,1,MI
2021,1254088,Rashid Khan,24,40,2,2,3,MI
2021,1254088,Abhishek Sharma,6,4,2,0,0,MI
2021,1254088,Trent Boult,24,30,1,4,0,SRH
2021,1254088,Jasprit Bumrah,24,39,2,4,0,SRH
2021,1254088,Piyush Chawla,24,38,1,3,1,SRH
