season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,opponentteam
2010,419106,DC v KKR,SRH,KKR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,WPUJC Vaas,Chaminda Vaas,0,1,0.0,0,0,0.0,0,0,"{'wickets': 7, 'runs': 142}",18.3, b Langeveldt,KKR
2010,419106,DC v KKR,SRH,KKR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,Jaskaran Singh,Jaskaran Singh,4,4,0.0,0,0,100.0,0,1,{},11.0,not out,KKR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,ST Jayasuriya,Sanath Jayasuriya,23,14,0.0,3,1,164.28,0,0,"{'wickets': 1, 'runs': 38}",3.3,lbw b Uniyal,RR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,SR Tendulkar,Sachin Tendulkar,17,11,0.0,3,0,154.54,1,0,"{'wickets': 2, 'runs': 69}",6.1,lbw b Mascarenhas,RR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,AP Tare,Aditya Tare,23,13,0.0,3,1,176.92,0,0,"{'wickets': 3, 'runs': 70}",6.3,c Warne b Mascarenhas,RR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,SS Tiwary,Saurabh Tiwary,53,33,0.0,4,2,160.6,0,0,"{'wickets': 5, 'runs': 191}",17.6,c &dagger;Ojha b Tait,RR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,AT Rayudu,Ambati Rayudu,55,33,0.0,6,2,166.66,0,0,"{'wickets': 4, 'runs': 180}",16.6,c Dogra b Uniyal,RR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,R Sathish,Rajagopal Sathish,6,5,0.0,1,0,120.0,0,0,"{'wickets': 6, 'runs': 192}",18.2,run out (&dagger;Ojha),RR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,Harbhajan Singh,Harbhajan Singh,8,6,0.0,1,0,133.33,0,0,{},11.0,retired hurt,RR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,R McLaren,Ryan McLaren,11,5,0.0,2,0,220.0,0,1,{},11.0,not out,RR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,MI,1,Z Khan,Zaheer Khan,0,0,0.0,0,0,0.0,0,1,{},11.0,not out,RR
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,GC Smith,Graeme Smith,26,22,0.0,4,0,118.18,0,0,"{'wickets': 3, 'runs': 40}",6.3,c &amp; b Sathish,MI
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,SA Asnodkar,Swapnil Asnodkar,0,0,0.0,0,0,0.0,0,0,"{'wickets': 1, 'runs': 0}",0.2,run out (Sathish),MI
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,NV Ojha,Naman Ojha,12,12,0.0,2,0,100.0,0,0,"{'wickets': 2, 'runs': 38}",5.1,c Khan b Murtaza,MI
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,AA Jhunjhunwala,Abhishek Jhunjhunwala,14,11,0.0,1,1,127.27,0,0,"{'wickets': 4, 'runs': 66}",9.2, b Malinga,MI
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,YK Pathan,Yusuf Pathan,100,37,0.0,9,8,270.27,0,0,"{'wickets': 5, 'runs': 173}",17.1,run out (Sathish),MI
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,P Dogra,Paras Dogra,41,29,0.0,2,2,141.37,0,0,"{'wickets': 6, 'runs': 201}",19.1,run out (Malinga),MI
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,AD Mascarenhas,Dimitri Mascarenhas,9,7,0.0,0,0,128.57,0,1,{},11.0,not out,MI
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,A Uniyal,Amit Uniyal,0,1,0.0,0,0,0.0,0,0,"{'wickets': 7, 'runs': 201}",19.2, b Malinga,MI
2010,419107,MI v RR,MI,RR,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,SK Warne,Shane Warne,1,1,0.0,0,0,100.0,1,1,{},11.0,not out,MI
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,RS Bopara,Ravi Bopara,56,48,0.0,7,1,116.66,0,0,"{'wickets': 7, 'runs': 113}",15.2,c Manhas b Mahesh,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,MS Bisla,Manvinder  Bisla,2,6,0.0,0,0,33.33,0,0,"{'wickets': 1, 'runs': 5}",1.2,run out (Manhas),DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,KC Sangakkara,Kumar Sangakkara,17,9,0.0,1,1,188.88,1,0,"{'wickets': 2, 'runs': 39}",5.1,c Sangwan b Maharoof,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,Yuvraj Singh,Yuvraj Singh,4,5,0.0,1,0,80.0,0,0,"{'wickets': 3, 'runs': 44}",5.6,c Gambhir b Maharoof,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,DPMD Jayawardene,Mahela Jayawardene,0,1,0.0,0,0,0.0,0,0,"{'wickets': 4, 'runs': 44}",6.1,c &dagger;Karthik b Sangwan,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,IK Pathan,Irfan Pathan,21,16,0.0,2,0,131.25,0,0,"{'wickets': 5, 'runs': 104}",13.2,st &dagger;Karthik b Dilshan,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,M Kaif,Mohammad Kaif,6,6,0.0,1,0,100.0,0,0,"{'wickets': 6, 'runs': 113}",14.5,st &dagger;Karthik b Mishra,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,PP Chawla,Piyush Chawla,5,7,0.0,0,0,71.42,0,0,"{'wickets': 9, 'runs': 132}",18.6,c Maharoof b Nannes,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,RR Powar,Ramesh Powar,3,7,0.0,0,0,42.85,0,0,"{'wickets': 8, 'runs': 116}",16.3, b Nannes,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,S Sreesanth,Sreesanth,15,14,0.0,2,0,107.14,0,1,{},11.0,not out,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,YA Abdulla,Yusuf Abdulla,0,1,0.0,0,0,0.0,0,1,{},11.0,not out,DC
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,DC,2,G Gambhir,Gautam Gambhir,72,54,0.0,9,1,133.33,1,0,"{'wickets': 5, 'runs': 140}",19.2,c Jayawardene b Pathan,KXIP
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,DC,2,V Sehwag,Virender Sehwag,8,6,0.0,2,0,133.33,0,0,"{'wickets': 1, 'runs': 10}",1.2,c Jayawardene b Sreesanth,KXIP
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,DC,2,TM Dilshan,Tillakaratne Dilshan,0,3,0.0,0,0,0.0,0,0,"{'wickets': 2, 'runs': 10}",1.5,c Bisla b Sreesanth,KXIP
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,DC,2,AB de Villiers,AB de Villiers,7,13,0.0,0,0,53.84,0,0,"{'wickets': 3, 'runs': 45}",7.3,run out (Jayawardene/Chawla),KXIP
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,DC,2,KD Karthik,Dinesh Karthik,20,18,0.0,3,0,111.11,0,0,"{'wickets': 4, 'runs': 79}",12.2,c Pathan b Abdulla,KXIP
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,DC,2,M Manhas,Mithun Manhas,31,24,0.0,2,0,129.16,0,1,{},11.0,not out,KXIP
2010,419108,KXIP v DC,KXIP,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,DC,2,MF Maharoof,Farveez Maharoof,1,1,0.0,0,0,100.0,0,1,{},11.0,not out,KXIP
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,1,JH Kallis,Jacques Kallis,65,52,0.0,7,1,125.0,0,1,{},11.0,not out,KKR
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,1,SP Goswami,Shreevats Goswami,8,10,0.0,2,0,80.0,0,0,"{'wickets': 1, 'runs': 15}",2.6,c Sharma b Langeveldt,KKR
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,1,MK Pandey,Manish Pandey,0,7,0.0,0,0,0.0,0,0,"{'wickets': 2, 'runs': 17}",4.3, b Mathews,KKR
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,1,V Kohli,Virat Kohli,2,5,0.0,0,0,40.0,0,0,"{'wickets': 3, 'runs': 20}",5.4,c Mathews b Kartik,KKR
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,1,EJG Morgan,Eoin Morgan,10,7,0.0,0,1,142.85,0,0,"{'wickets': 4, 'runs': 35}",7.2, b Kartik,KKR
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,1,R Dravid,Rahul Dravid,21,16,0.0,3,0,131.25,0,0,"{'wickets': 5, 'runs': 73}",12.1, b Mathews,KKR
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,1,RV Uthappa,Robin Uthappa,20,17,0.0,1,0,117.64,0,0,"{'wickets': 6, 'runs': 110}",17.3,c &dagger;Saha b Mathews,KKR
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,1,RE van der Merwe,Roelof van der Merwe,1,2,0.0,0,0,50.0,0,0,"{'wickets': 7, 'runs': 112}",17.6,c Hodge b Mathews,KKR
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,RCB,1,P Kumar,Praveen Kumar,3,5,0.0,0,0,60.0,0,1,{},11.0,not out,KKR
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,BJ Hodge,Brad Hodge,50,45,0.0,7,0,111.11,0,0,"{'wickets': 2, 'runs': 112}",13.6,c Pandey b van der Merwe,RCB
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,MK Tiwary,Manoj Tiwary,50,29,0.0,6,2,172.41,0,0,"{'wickets': 1, 'runs': 101}",11.4,c &amp; b van der Merwe,RCB
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,SC Ganguly,Sourav Ganguly,23,22,0.0,1,1,104.54,1,0,"{'wickets': 3, 'runs': 133}",18.2,c Morgan b Kumar,RCB
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,CA Pujara,Cheteshwar Pujara,5,15,0.0,0,0,33.33,0,1,{},11.0,not out,RCB
2010,419109,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,OA Shah,Owais Shah,2,5,0.0,0,0,40.0,0,1,{},11.0,not out,RCB
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,1,AC Gilchrist,Adam Gilchrist,38,17,0.0,4,3,223.52,1,0,"{'wickets': 1, 'runs': 55}",4.4, b Ashwin,CSK
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,1,VVS Laxman,VVS Laxman,12,11,0.0,2,0,109.09,0,0,"{'wickets': 2, 'runs': 55}",4.5,run out (Raina/&dagger;Dhoni),CSK
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,1,HH Gibbs,Herschelle Gibbs,45,36,0.0,5,1,125.0,0,0,"{'wickets': 3, 'runs': 150}",17.2,run out (Morkel),CSK
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,1,A Symonds,Andrew Symonds,50,43,0.0,3,3,116.27,0,0,"{'wickets': 4, 'runs': 160}",18.1,run out (Hayden),CSK
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,1,RG Sharma,Rohit Sharma,19,10,0.0,2,1,190.0,0,1,{},11.0,not out,CSK
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,SRH,1,TL Suman,Tirumalasetti Suman,10,5,0.0,2,0,200.0,0,1,{},11.0,not out,CSK
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,M Vijay,Murali Vijay,3,6,0.0,0,0,50.0,0,0,"{'wickets': 1, 'runs': 12}",2.1, b Vaas,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,ML Hayden,Matthew Hayden,17,11,0.0,0,2,154.54,0,0,"{'wickets': 3, 'runs': 31}",4.1,c Singh b Vaas,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,SK Raina,Suresh Raina,6,3,0.0,0,1,200.0,0,0,"{'wickets': 2, 'runs': 18}",2.4,c &dagger;Gilchrist b Vaas,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,S Badrinath,S Badrinath,5,12,0.0,1,0,41.66,0,0,"{'wickets': 4, 'runs': 32}",5.3,c Singh b Ojha,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,JM Kemp,Justin Kemp,22,16,0.0,1,1,137.5,0,0,"{'wickets': 5, 'runs': 70}",9.6,st &dagger;Gilchrist b Ojha,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,MS Dhoni,MS Dhoni,42,29,0.0,3,2,144.82,1,0,"{'wickets': 6, 'runs': 108}",14.6, b Symonds,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,JA Morkel,Albie Morkel,42,26,0.0,1,3,161.53,0,1,{},11.0,not out,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,R Ashwin,Ravichandran Ashwin,0,1,0.0,0,0,0.0,0,0,"{'wickets': 7, 'runs': 115}",15.3,c Singh b Sharma,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,L Balaji,Lakshmipathy Balaji,15,10,0.0,1,1,150.0,0,0,"{'wickets': 8, 'runs': 136}",17.5,c Anirudh Singh b Singh,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,M Muralitharan,Muttiah Muralitharan,1,2,0.0,0,0,50.0,0,0,"{'wickets': 9, 'runs': 137}",18.1,lbw b Symonds,SRH
2010,419110,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,S Tyagi,Sudeep Tyagi,3,4,0.0,0,0,75.0,0,1,{},11.0,not out,SRH
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,RR,1,SA Asnodkar,Swapnil Asnodkar,5,4,0.0,1,0,125.0,0,0,"{'wickets': 1, 'runs': 14}",1.2,c Dilshan b Nannes,DC
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,RR,1,GC Smith,Graeme Smith,18,17,0.0,3,0,105.88,0,0,"{'wickets': 4, 'runs': 50}",8.1,c Sehwag b Sangwan,DC
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,RR,1,NV Ojha,Naman Ojha,24,14,0.0,4,1,171.42,0,0,"{'wickets': 2, 'runs': 45}",4.5, b Mishra,DC
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,RR,1,YK Pathan,Yusuf Pathan,0,5,0.0,0,0,0.0,0,0,"{'wickets': 3, 'runs': 46}",5.5,c de Villiers b Maharoof,DC
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,RR,1,AA Jhunjhunwala,Abhishek Jhunjhunwala,53,45,0.0,5,1,117.77,0,1,{},11.0,not out,DC
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,RR,1,P Dogra,Paras Dogra,29,26,0.0,1,2,111.53,0,0,"{'wickets': 5, 'runs': 110}",16.2,run out (Gambhir/Mishra),DC
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,RR,1,AD Mascarenhas,Dimitri Mascarenhas,3,3,0.0,0,0,100.0,0,0,"{'wickets': 6, 'runs': 115}",17.1,run out (Mishra/&dagger;Karthik),DC
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,RR,1,A Uniyal,Amit Uniyal,4,6,0.0,0,0,66.66,0,1,{},11.0,not out,DC
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,G Gambhir,Gautam Gambhir,9,8,0.0,1,0,112.5,1,0,"{'wickets': 1, 'runs': 42}",3.3,c Smith b Mascarenhas,RR
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,V Sehwag,Virender Sehwag,75,34,0.0,8,5,220.58,0,0,"{'wickets': 3, 'runs': 99}",9.6,c Smith b Patel,RR
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,TM Dilshan,Tillakaratne Dilshan,0,1,0.0,0,0,0.0,0,0,"{'wickets': 2, 'runs': 42}",3.4,c &dagger;Ojha b Mascarenhas,RR
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,AB de Villiers,AB de Villiers,15,24,0.0,0,0,62.5,0,0,"{'wickets': 4, 'runs': 114}",12.3,c sub (FY Fazal) b Warne,RR
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,KD Karthik,Dinesh Karthik,23,26,0.0,2,0,88.46,0,1,{},11.0,not out,RR
2010,419111,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,M Manhas,Mithun Manhas,11,10,0.0,1,0,110.0,0,1,{},11.0,not out,RR
2010,419112,RCB v KXIP,RCB,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,KXIP,1,RS Bopara,Ravi Bopara,77,50,0.0,9,2,154.0,0,0,"{'wickets': 3, 'runs': 194}",19.3,c Kumble b Kumar,RCB
2010,419112,RCB v KXIP,RCB,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,KXIP,1,MS Bisla,Manvinder  Bisla,75,51,0.0,7,4,147.05,0,0,"{'wickets': 1, 'runs': 129}",14.1,c Morgan b Kallis,RCB
2010,419112,RCB v KXIP,RCB,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,KXIP,1,Yuvraj Singh,Yuvraj Singh,9,6,0.0,1,0,150.0,0,0,"{'wickets': 2, 'runs': 141}",15.5,c Morgan b Steyn,RCB
2010,419112,RCB v KXIP,RCB,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,KXIP,1,DPMD Jayawardene,Mahela Jayawardene,26,13,0.0,3,1,200.0,0,1,{},11.0,not out,RCB
2010,419112,RCB v KXIP,RCB,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,KXIP,1,IK Pathan,Irfan Pathan,3,1,0.0,0,0,300.0,0,1,{},11.0,not out,RCB
2010,419112,RCB v KXIP,RCB,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,MK Pandey,Manish Pandey,38,26,0.0,2,3,146.15,0,0,"{'wickets': 1, 'runs': 74}",8.1,c Pathan b Chawla,KXIP
2010,419112,RCB v KXIP,RCB,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,JH Kallis,Jacques Kallis,89,55,0.0,8,5,161.81,0,1,{},11.0,not out,KXIP
2010,419112,RCB v KXIP,RCB,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,RV Uthappa,Robin Uthappa,51,21,0.0,4,4,242.85,0,0,"{'wickets': 2, 'runs': 143}",13.6,c Kaif b Bipul Sharma,KXIP
2010,419112,RCB v KXIP,RCB,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,V Kohli,Virat Kohli,16,12,0.0,1,1,133.33,0,1,{},11.0,not out,KXIP
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,CSK,1,M Vijay,Murali Vijay,33,26,0.0,5,0,126.92,0,0,"{'wickets': 2, 'runs': 53}",8.4, b Shukla,KKR
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,CSK,1,ML Hayden,Matthew Hayden,1,8,0.0,0,0,12.5,0,0,"{'wickets': 1, 'runs': 16}",3.1, b Sharma,KKR
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,CSK,1,SK Raina,Suresh Raina,18,20,0.0,2,0,90.0,0,0,"{'wickets': 3, 'runs': 55}",9.1, b Hodge,KKR
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,CSK,1,S Badrinath,S Badrinath,43,33,0.0,3,1,130.3,0,1,{},11.0,not out,KKR
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,CSK,1,MS Dhoni,MS Dhoni,66,33,0.0,6,3,200.0,1,1,{},11.0,not out,KKR
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,BJ Hodge,Brad Hodge,0,2,0.0,0,0,0.0,0,0,"{'wickets': 1, 'runs': 0}",0.2,c Ashwin b Morkel,CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,MK Tiwary,Manoj Tiwary,8,3,0.0,2,0,266.66,0,0,"{'wickets': 2, 'runs': 8}",1.3, b Gony,CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,SC Ganguly,Sourav Ganguly,11,20,0.0,1,0,55.0,1,0,"{'wickets': 5, 'runs': 55}",8.1,c Morkel b Kemp,CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,WP Saha,Wriddhiman Saha,22,13,0.0,5,0,169.23,0,0,"{'wickets': 3, 'runs': 34}",4.6, b Balaji,CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,OA Shah,Owais Shah,5,4,0.0,1,0,125.0,0,0,"{'wickets': 4, 'runs': 46}",6.2,c &dagger;Dhoni b Balaji,CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,AD Mathews,Angelo Mathews,6,13,0.0,0,0,46.15,0,0,"{'wickets': 6, 'runs': 69}",10.2,lbw b Kemp,CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,LR Shukla,Laxmi Shukla,19,16,0.0,3,0,118.75,0,0,"{'wickets': 8, 'runs': 82}",13.2,c Morkel b Muralitharan,CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,RS Gavaskar,Rohan Gavaskar,2,8,0.0,0,0,25.0,0,0,"{'wickets': 7, 'runs': 79}",12.3,c Vijay b Kemp,CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,SE Bond,Shane Bond,1,2,0.0,0,0,50.0,0,0,"{'wickets': 9, 'runs': 84}",14.1, b Ashwin,CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,M Kartik,Murali Kartik,21,20,0.0,2,0,105.0,0,0,"{'wickets': 10, 'runs': 109}",19.2,run out (Badrinath),CSK
2010,419113,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,I Sharma,Ishant Sharma,6,15,0.0,0,0,40.0,0,1,{},11.0,not out,CSK
2010,419114,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,1,ST Jayasuriya,Sanath Jayasuriya,7,10,0.0,1,0,70.0,0,0,"{'wickets': 1, 'runs': 38}",3.4,c sub (Y Nagar) b Maharoof,DC
2010,419114,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,1,SR Tendulkar,Sachin Tendulkar,63,32,0.0,11,0,196.87,1,0,"{'wickets': 3, 'runs': 122}",10.5,c sub (Y Nagar) b Mishra,DC
